blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
1,37457,50,517,120,50434,0,20,16,40,118,31,1,0,5,2,2,1,0,1,3,1,45646,67,530,127,54834,1,16,20,22,65,18,0,0,2,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,33843,52,556,132,47791,0,8,26,12,50,22,1,0,1,0,1,0,0,1,1,1,54225,76,692,122,79217,1,26,8,39,83,29,0,1,8,4,3,1,1,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0
1,45928,55,569,130,72780,0,28,26,63,56,37,0,1,7,5,1,1,1,0,0,2,60586,79,675,148,95685,1,26,28,46,72,24,1,0,4,1,1,2,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0
1,40188,49,513,130,56136,0,25,14,31,42,14,1,1,8,5,2,1,1,1,1,2,40373,64,466,89,46319,1,14,25,16,36,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,44507,53,566,124,72157,0,28,19,47,86,13,1,1,6,3,1,2,1,0,1,2,51822,75,569,115,69426,1,19,28,30,37,14,0,0,6,2,3,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0
1,64183,70,921,211,94406,1,28,23,54,132,53,1,0,6,2,2,2,0,1,4,2,76372,97,920,179,100182,0,23,28,47,105,54,0,0,7,2,2,3,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
0,20376,36,325,59,17468,1,5,14,3,26,5,0,0,1,0,0,1,0,0,0,0,36601,54,449,80,27162,0,14,5,17,31,10,1,1,7,5,1,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
0,22526,40,367,132,23102,0,5,14,5,37,8,0,0,0,0,0,0,0,1,1,1,35829,55,437,76,35008,1,14,5,20,31,16,1,0,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
1,53533,66,680,174,96476,1,32,19,38,150,43,0,1,10,5,3,2,2,0,1,1,55048,77,657,119,86395,0,19,32,26,81,37,1,0,3,1,1,1,0,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0
0,42398,56,584,151,59719,1,15,33,20,76,25,1,0,3,1,1,1,0,0,0,2,62534,80,728,124,104761,0,33,15,54,57,30,0,1,9,5,1,3,2,1,4,0,0,0,0,0,0,0,1,1,0,1,0,0
0,44629,61,766,178,70718,0,11,27,21,152,48,0,0,1,0,0,1,0,1,3,0,72323,93,789,245,108754,1,27,11,62,84,53,1,1,9,5,2,2,1,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0
0,31339,45,436,95,49365,0,16,40,15,51,25,0,0,1,0,0,1,0,0,0,0,60586,79,579,135,93524,1,40,16,42,65,30,1,1,9,3,3,3,1,1,3,2,0,0,0,0,0,0,0,1,0,1,0,1
1,36626,52,571,111,39797,0,18,8,28,67,24,1,0,3,2,0,1,0,0,0,2,41349,65,634,108,47204,1,8,18,9,45,18,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0
0,38845,54,607,148,54552,0,12,21,21,57,19,0,0,4,1,1,2,0,0,2,2,58835,81,676,159,82908,1,21,12,42,88,24,1,1,10,5,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0
0,41182,54,664,112,75444,0,15,33,18,88,38,1,0,2,1,1,0,0,0,0,1,69816,89,655,199,104870,1,33,15,49,90,32,0,1,9,5,1,3,2,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1
0,21236,36,299,76,25870,0,9,23,12,44,10,0,0,0,0,0,0,0,0,0,0,42537,57,417,115,41170,1,23,9,23,56,17,1,0,5,2,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,48775,60,615,190,83303,0,39,14,48,58,26,1,1,5,3,1,1,1,1,2,1,53542,78,627,100,61151,1,14,39,16,74,17,0,0,4,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,24286,40,409,67,29810,0,9,20,10,47,12,0,0,1,0,0,1,0,0,0,1,40193,60,414,116,46690,1,20,9,34,43,16,1,0,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,46421,57,635,156,72484,1,19,31,37,93,35,0,0,0,0,0,0,0,1,2,0,67793,87,771,157,102673,0,31,19,75,84,43,1,1,9,5,2,2,1,0,3,2,0,1,1,0,0,0,0,1,0,1,0,0
0,25483,42,379,100,43157,1,14,18,18,40,14,0,0,0,0,0,0,0,1,2,1,42047,64,491,99,51030,0,18,14,22,63,12,1,0,3,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,50009,63,687,160,72392,0,23,18,46,78,37,1,1,10,5,2,3,2,1,4,1,65313,87,779,166,104399,1,18,23,33,82,41,0,0,4,1,2,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
0,46788,57,603,133,99028,1,27,42,40,64,29,1,0,2,0,1,1,0,1,2,2,69556,83,649,155,125694,0,42,27,86,62,24,0,1,7,5,0,2,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
0,52988,63,643,163,91547,0,29,43,64,86,51,0,0,0,0,0,0,0,0,1,0,76527,91,677,183,119089,1,43,29,89,111,26,1,1,11,5,3,3,3,1,3,2,0,0,1,0,0,0,1,0,0,0,0,1
1,37764,48,480,128,46546,1,30,7,52,54,19,1,0,5,1,1,3,0,1,3,1,36307,60,441,99,38308,0,7,30,6,357,11,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1,41830,52,534,95,64097,0,33,13,40,58,14,1,0,3,2,0,1,0,1,3,2,45153,67,549,84,47351,1,13,33,23,49,22,0,0,4,0,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1,36290,48,535,96,46690,0,24,8,47,44,22,1,0,5,3,1,1,0,1,2,1,38397,60,519,112,38604,1,8,24,5,51,15,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,48040,55,532,156,71638,1,30,17,51,62,27,1,1,8,4,1,3,1,1,2,1,47632,70,527,108,58795,0,17,30,39,57,23,0,0,2,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
0,39758,56,611,124,79205,1,17,23,39,84,26,0,0,2,1,0,1,0,0,0,1,63103,84,695,189,92652,0,23,17,55,152,37,1,1,8,4,1,3,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
1,48010,58,588,129,96580,0,31,24,61,82,22,1,1,7,4,1,2,2,1,4,2,60564,78,640,136,87020,1,24,31,45,73,16,0,0,5,2,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,32079,49,547,92,40525,1,13,22,18,46,21,0,0,0,0,0,0,0,0,0,1,57583,77,674,191,65642,0,22,13,28,55,17,1,1,10,4,3,3,2,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0
0,51582,62,724,212,80423,0,20,28,38,108,60,0,0,4,2,1,1,0,1,1,2,72903,92,790,143,107226,1,28,20,66,135,45,1,1,7,3,2,2,1,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0
1,55389,65,681,165,99721,1,29,21,66,98,40,0,0,6,5,0,1,1,1,3,2,68315,89,777,226,106575,0,21,29,40,93,41,1,1,9,3,3,3,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,39355,54,658,138,51597,0,9,26,11,106,44,0,0,1,0,0,1,0,0,0,2,62080,82,755,185,83776,1,26,9,58,106,37,1,1,9,5,2,2,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,1
1,39525,56,517,116,60146,0,22,14,42,106,38,0,0,2,1,0,1,0,1,3,0,51405,73,557,152,82265,1,14,22,15,77,31,1,0,5,1,3,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0
0,31288,47,394,121,46291,0,14,28,19,49,25,0,0,1,0,1,0,0,0,0,1,61817,83,814,156,90079,1,28,14,40,56,30,1,0,5,2,2,1,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0
0,49857,59,594,157,74548,0,35,29,47,112,46,0,0,0,0,0,0,0,1,3,2,72764,89,785,196,114418,1,29,35,58,73,46,1,1,11,5,4,2,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,37003,52,658,139,55755,0,7,22,11,67,30,0,0,1,0,1,0,0,0,0,1,53297,79,654,147,75622,1,22,7,44,84,28,1,0,7,3,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0,1,1,1
0,42829,57,703,164,61497,0,13,20,22,73,50,0,0,3,1,1,1,0,0,1,1,66244,85,748,161,94163,1,20,13,43,151,55,1,1,10,5,3,2,2,1,3,1,0,0,1,0,0,0,1,0,0,0,1,0
0,33521,49,516,115,56696,1,15,25,21,73,29,1,0,1,0,0,1,0,0,2,0,50455,73,576,133,72060,0,25,15,42,59,25,0,0,2,1,0,1,0,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0
1,48819,59,568,170,74812,1,33,14,62,70,27,1,0,10,4,3,3,1,0,2,1,49430,73,602,108,75433,0,14,33,22,66,21,0,1,2,2,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
1,50872,61,648,188,77279,1,20,17,31,82,50,0,1,7,5,1,1,1,1,2,1,55213,78,720,139,66518,0,17,20,40,162,30,1,0,4,1,2,1,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,1
1,29662,44,371,100,37101,1,24,4,26,42,10,0,0,2,1,1,0,0,1,2,1,28729,53,399,76,35055,0,4,24,4,33,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,52034,62,671,164,97406,0,36,20,58,67,37,0,1,3,1,1,1,1,0,2,1,58017,81,697,119,80785,1,20,36,28,67,32,1,0,7,4,1,2,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0
1,44692,58,615,109,64350,1,20,19,27,84,19,1,1,7,3,2,2,1,1,3,1,51675,75,654,137,59440,0,19,20,29,106,32,0,0,2,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1,63177,66,693,179,111367,0,43,38,72,72,46,0,1,7,4,2,1,1,1,2,0,68832,87,635,181,107111,1,38,43,61,145,29,1,0,6,3,1,2,0,0,2,2,0,0,1,0,1,0,0,0,1,0,0,1
1,30661,42,366,84,48835,1,33,7,32,46,7,1,0,3,2,1,0,0,1,1,1,31549,51,361,74,37366,0,7,33,5,45,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,35980,51,595,130,48221,1,14,18,18,68,28,0,0,0,0,0,0,0,0,0,0,54964,75,630,154,58164,0,18,14,33,64,34,1,1,9,4,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1
0,53087,61,673,158,130878,1,31,25,71,103,41,0,1,4,3,1,0,1,0,1,1,72657,91,743,193,147951,0,25,31,59,90,36,1,0,5,3,1,1,1,1,4,1,0,0,1,0,0,0,1,0,1,1,0,0
0,25715,44,463,95,21102,1,5,21,9,48,13,0,0,1,0,1,0,0,1,1,0,46895,62,490,128,52368,0,21,5,36,51,22,1,1,7,5,1,1,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0
0,43860,57,695,143,60132,1,14,25,21,71,25,0,0,2,0,1,1,0,0,1,0,63933,85,674,166,86051,0,25,14,49,81,20,1,1,9,3,3,3,2,1,3,2,0,0,0,1,0,0,0,1,0,1,1,0
1,47940,56,569,196,72708,1,29,19,48,132,52,1,1,6,4,2,0,1,1,3,1,50062,70,613,96,60100,0,19,29,30,90,43,0,0,3,1,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
1,52149,65,550,131,75499,0,26,22,46,67,60,0,1,7,4,0,3,1,0,1,1,78082,93,1037,262,100514,1,22,26,34,115,35,1,0,7,2,3,2,0,1,4,1,0,0,0,1,0,0,1,1,0,1,0,0
1,38359,50,543,108,49408,1,26,10,31,38,17,1,1,4,2,1,1,1,1,3,0,40413,62,498,108,44536,0,10,26,3,45,9,0,0,3,1,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
0,32482,44,440,59,70076,0,20,37,38,45,17,0,0,1,1,0,0,0,0,0,1,63375,73,554,147,87117,1,37,20,52,50,10,1,1,10,5,3,2,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0
0,53521,63,718,202,93703,1,27,36,31,132,63,1,0,3,1,1,1,0,1,3,0,83656,98,845,208,152232,0,36,27,64,179,45,0,1,11,5,3,3,3,0,2,2,1,0,1,0,0,1,1,0,0,0,0,0
1,48440,58,606,140,61401,0,33,20,60,104,26,0,0,6,4,1,1,0,1,4,2,60328,78,650,163,90373,1,20,33,26,59,43,1,1,6,2,1,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,56623,64,685,200,108310,1,38,18,68,114,44,1,1,6,3,1,2,1,1,4,2,65622,89,762,156,89453,0,18,38,29,103,36,0,0,4,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1,32732,46,460,97,56328,0,22,10,38,45,17,1,0,2,1,0,1,0,0,1,0,36562,58,461,77,40061,1,10,22,14,42,14,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0
1,46814,55,561,130,95206,1,31,19,56,68,35,1,1,8,5,1,2,1,0,1,2,54815,77,618,134,83392,0,19,31,34,86,29,0,0,4,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,46167,54,502,125,90080,1,34,21,60,67,25,0,1,6,4,2,0,1,0,1,2,51897,73,519,102,76571,0,21,34,50,81,23,1,0,6,1,2,3,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,0
0,29097,45,430,80,39212,0,12,23,20,53,11,0,0,1,0,0,1,0,0,0,0,55564,72,625,127,71056,1,23,12,22,42,21,1,1,10,5,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0
1,35060,47,467,98,36728,0,24,8,32,43,11,1,0,6,3,1,2,0,1,2,2,35140,57,415,93,34454,1,8,24,10,24,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,31448,48,369,94,51125,1,14,28,18,99,17,0,0,1,0,0,1,0,0,0,2,64830,81,804,161,110574,0,28,14,39,76,35,1,1,10,5,2,3,2,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
1,39560,51,513,117,59964,0,27,9,37,54,24,1,1,8,3,3,2,1,0,2,2,38507,62,452,82,49510,1,9,27,6,43,24,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,65047,71,862,195,111572,0,35,33,64,361,45,0,1,4,1,2,1,1,0,3,0,91680,100,1021,240,140052,1,33,35,46,193,92,1,0,13,7,2,4,2,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0
1,53694,64,694,167,110217,1,40,25,62,84,80,1,0,2,1,0,1,0,1,4,2,69266,86,777,155,120636,0,25,40,29,170,35,0,0,8,3,3,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1,29663,44,395,107,28964,0,19,5,25,48,18,1,0,3,1,1,1,0,0,1,1,32367,55,471,93,32653,1,5,19,5,74,11,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,27806,45,365,112,39546,1,9,32,17,74,18,0,0,0,0,0,0,0,0,0,0,60946,75,695,142,85836,0,32,9,53,63,20,1,1,7,3,2,2,1,1,3,2,0,0,0,0,0,0,0,1,0,1,0,1
0,35054,48,441,116,60384,0,24,35,39,50,21,0,0,0,0,0,0,0,0,1,1,63583,75,599,110,97194,1,35,24,60,73,22,1,1,11,5,2,4,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0,47712,58,635,143,88737,1,27,38,34,64,37,1,0,1,1,0,0,0,1,2,0,70546,86,712,184,105211,0,38,27,61,150,29,0,1,11,5,3,3,1,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0
0,21056,37,375,69,26283,0,7,16,10,31,10,0,0,0,0,0,0,0,1,1,0,37498,57,455,76,41884,1,16,7,26,43,13,1,0,3,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,29564,46,528,108,29211,0,8,24,16,47,16,0,0,1,0,0,1,0,0,0,0,55579,73,574,140,60828,1,24,8,32,52,23,1,1,7,3,2,2,1,1,3,2,0,0,0,0,0,0,0,1,1,0,1,0
0,67920,71,831,200,153538,0,40,43,74,145,52,0,0,4,2,0,2,0,1,3,0,95900,104,904,283,147802,1,43,40,75,117,61,1,1,9,3,3,3,1,0,3,2,1,1,1,0,0,0,0,1,0,0,0,0
0,36100,48,524,129,40119,1,16,27,21,58,15,0,0,2,1,1,0,0,1,1,1,57464,73,566,130,75904,0,27,16,45,97,22,1,1,9,5,1,3,1,0,2,1,1,0,0,0,0,0,0,0,0,1,0,1
1,38343,52,555,156,50157,1,19,4,37,42,12,1,0,4,1,0,3,0,1,3,2,34898,61,514,72,42326,0,4,19,5,43,6,0,1,2,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,34558,47,482,100,68905,0,19,43,29,58,17,0,0,2,1,0,1,0,0,0,0,66553,78,630,118,111571,1,43,19,78,56,17,1,1,11,5,3,3,1,1,3,2,0,0,0,0,0,0,1,0,1,0,0,1
1,52303,60,580,139,91343,1,39,22,53,148,22,0,1,6,3,0,3,2,0,1,2,54846,77,613,114,76361,0,22,39,44,59,23,1,0,3,1,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
1,64396,70,734,235,117092,1,39,22,89,97,41,0,1,6,2,2,2,1,1,5,2,73324,94,888,166,124327,0,22,39,51,87,52,1,0,4,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,64068,71,799,246,132085,1,37,28,57,201,42,1,1,6,2,2,2,1,1,3,0,72667,92,822,151,120787,0,28,37,58,101,61,0,0,8,5,1,2,1,0,2,2,0,0,0,0,1,1,0,0,0,1,0,1
1,34797,48,476,116,45693,1,21,17,16,102,20,1,0,3,2,0,1,0,0,1,2,39867,60,421,89,52409,0,17,21,38,66,38,0,0,3,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,40680,54,567,120,58060,0,28,11,62,92,28,1,0,3,2,1,0,0,1,3,2,44215,67,621,122,58700,1,11,28,21,61,32,0,0,3,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,47814,57,627,152,69316,0,26,18,47,80,34,1,1,7,4,2,1,1,1,3,2,53157,72,645,131,77121,1,18,26,29,71,35,0,0,5,2,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,36329,50,561,130,54491,1,16,9,29,63,11,0,1,5,3,1,1,1,1,3,1,42592,66,564,98,54393,0,9,16,14,44,15,1,0,3,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
1,43666,57,572,121,80961,1,33,17,36,64,32,1,0,3,2,1,0,0,0,2,0,50395,71,555,92,67841,0,17,33,30,70,17,0,1,4,1,1,2,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0
0,42705,51,545,132,55967,0,24,33,25,57,24,1,0,3,1,1,1,0,0,1,1,62398,78,623,139,93284,1,33,24,70,94,33,0,1,9,5,1,3,1,1,2,1,0,0,0,0,1,0,0,0,1,1,0,0
1,38762,49,573,132,42370,1,21,8,21,54,23,0,0,5,1,2,2,0,1,3,2,39283,64,533,106,31249,0,8,21,8,85,14,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,52536,59,569,133,89306,0,38,31,74,217,28,0,1,5,4,0,1,1,0,0,0,65089,80,614,152,109916,1,31,38,44,70,25,1,0,8,3,2,3,1,1,3,2,0,0,0,0,0,0,1,1,1,0,0,0
0,44465,56,552,120,90444,1,26,41,48,74,22,0,0,2,0,1,1,0,1,3,1,67731,82,528,176,132305,0,41,26,83,198,23,1,1,11,6,3,2,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1
0,31636,46,490,76,51172,1,13,27,15,37,29,0,0,2,1,0,1,0,1,1,1,52864,73,617,171,69398,0,27,13,29,116,19,1,0,6,1,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,50061,61,585,184,93188,1,32,31,43,76,39,0,0,4,2,1,1,0,0,3,1,73899,90,701,150,122559,0,31,32,59,117,36,1,1,6,3,2,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
1,39064,49,528,135,59601,1,24,7,47,55,12,1,0,3,1,1,1,0,1,3,2,41316,67,549,96,56868,0,7,24,15,46,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
0,28352,42,408,72,37989,0,13,34,19,58,17,0,0,0,0,0,0,0,0,0,1,52167,66,512,93,60268,1,34,13,54,45,20,1,1,7,2,1,4,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
1,61248,67,725,199,122289,0,32,36,65,86,62,1,1,6,5,1,0,1,1,2,2,76095,91,778,220,119130,1,36,32,70,119,33,0,0,6,2,2,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0
0,25122,39,362,80,33361,0,10,23,11,37,11,0,0,0,0,0,0,0,0,0,1,42519,59,440,108,54683,1,23,10,34,45,11,1,0,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,42874,54,517,145,63826,1,34,12,50,47,21,0,0,5,4,1,0,0,1,3,2,47737,70,595,110,63670,0,12,34,19,42,16,1,1,4,1,1,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,47819,57,613,149,69444,0,20,27,34,86,33,0,1,5,3,1,1,1,0,0,1,61157,81,586,149,103751,1,27,20,46,106,33,1,0,6,4,1,1,0,1,4,1,0,0,0,0,0,0,0,1,1,0,0,1
1,43063,48,402,96,61443,1,36,12,54,136,13,1,1,9,4,2,3,1,1,2,2,47246,68,627,100,74319,0,12,36,26,72,51,0,0,3,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,39526,54,436,96,65701,0,33,17,44,51,15,0,0,3,2,0,1,0,1,2,1,46932,68,538,107,62259,1,17,33,14,108,21,1,0,4,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,58560,67,736,237,113906,1,32,35,54,107,30,1,0,4,2,1,1,0,1,2,1,78160,94,802,165,135852,0,35,32,86,85,46,0,1,12,6,3,3,2,0,3,1,0,0,1,0,1,0,0,1,0,0,1,0
0,45711,59,662,145,68541,0,22,40,31,74,34,0,0,3,1,1,1,0,0,0,0,74128,89,728,167,106506,1,40,22,69,86,29,1,1,9,5,1,3,2,1,4,2,0,0,0,0,0,0,0,0,1,1,0,1
1,48227,59,593,155,77297,1,30,13,59,84,35,1,1,8,5,0,3,2,1,2,1,52950,75,708,104,62853,0,13,30,21,76,29,0,0,5,2,3,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
0,42256,54,518,142,64897,0,23,41,32,92,35,0,0,0,0,0,0,0,0,0,1,69102,85,699,159,114271,1,41,23,73,73,44,1,1,8,4,2,2,1,1,4,1,0,0,0,0,0,0,0,1,0,1,1,0
0,20703,38,316,72,24336,0,6,20,6,22,5,0,0,0,0,0,0,0,0,0,0,38863,57,438,88,49291,1,20,6,24,29,8,1,0,4,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,48087,54,512,112,71254,1,31,26,62,57,23,0,1,5,5,0,0,1,1,3,0,54772,72,531,140,79094,0,26,31,36,65,22,1,0,7,1,3,3,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
1,34563,48,430,127,46482,1,21,9,25,70,19,0,0,2,1,1,0,0,0,2,2,37667,62,481,92,42093,0,9,21,12,144,28,1,0,3,0,1,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
0,52985,62,605,161,78324,1,38,35,43,166,47,1,0,3,1,2,0,0,0,0,2,74884,88,755,210,124165,0,35,38,54,102,46,0,1,11,5,3,3,2,1,4,0,0,0,0,0,0,0,0,1,1,0,1,0
0,24953,41,382,60,44595,0,11,28,17,30,19,0,0,0,0,0,0,0,0,0,0,48753,67,521,121,65423,1,28,11,58,49,13,1,0,4,2,1,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1
0,36962,48,516,103,57286,1,19,37,28,37,16,0,0,0,0,0,0,0,0,0,0,58236,74,533,118,86066,0,37,19,68,53,13,1,1,13,5,5,3,2,1,3,2,0,0,0,0,0,0,1,1,0,0,0,1
0,19848,37,330,75,23449,0,2,23,1,34,8,0,0,0,0,0,0,0,0,0,0,40180,59,448,68,40502,1,23,2,18,46,9,1,0,5,2,2,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0
0,27121,41,392,106,33881,0,10,29,10,40,16,0,0,1,0,1,0,0,0,0,0,46692,63,464,96,69241,1,29,10,33,45,14,1,0,5,3,1,1,0,1,3,2,0,0,0,0,0,0,1,0,0,1,1,0
1,35284,48,502,116,51435,1,19,7,35,98,22,1,0,2,1,0,1,0,1,3,1,40785,64,535,129,45118,0,7,19,7,45,30,0,0,3,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
1,56045,62,711,155,92908,1,32,27,55,83,39,1,1,10,4,3,3,1,0,3,2,63739,84,762,148,80148,0,27,32,43,83,38,0,0,5,2,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,45270,56,500,163,98859,0,33,28,65,92,27,0,1,4,3,1,0,1,1,3,0,56358,75,508,104,87045,1,28,33,58,67,25,1,0,3,1,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0
0,29387,40,396,80,31835,0,13,27,23,42,13,0,0,1,1,0,0,0,0,0,1,51642,66,536,120,65238,1,27,13,54,46,9,1,1,7,2,1,4,1,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0
1,48021,58,605,163,65514,0,27,15,45,75,37,0,1,7,4,0,3,1,0,1,2,53533,73,654,139,72861,1,15,27,20,94,31,1,0,4,1,2,1,0,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0
0,27586,42,374,75,42166,1,13,31,20,271,11,0,0,0,0,0,0,0,0,0,0,54839,66,513,142,64611,0,31,13,48,43,15,1,0,6,3,2,1,0,1,3,2,0,0,0,0,0,0,0,1,1,0,0,1
0,26518,43,445,94,34889,1,5,19,5,42,18,0,0,1,1,0,0,0,0,0,1,47347,68,547,140,51008,0,19,5,37,51,13,1,0,5,2,2,1,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,0
0,45183,58,616,163,67220,1,24,21,49,107,42,1,1,5,3,1,1,1,0,1,1,70729,84,777,203,89932,0,21,24,39,235,52,0,0,9,5,2,2,1,1,3,1,0,0,0,0,1,0,1,0,0,1,0,0
