blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,12930,28,205,63,7233,0,4,3,7,66,2,0,0,0,0,0,0,0,0,0,0,16673,38,248,48,13678,1,3,4,6,12,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13366,26,212,30,10539,1,9,8,9,18,6,0,0,0,0,0,0,0,1,1,0,19648,35,157,41,15371,0,8,9,10,16,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14185,24,180,44,16370,0,7,12,12,14,4,0,0,0,0,0,0,0,1,1,0,19375,40,209,51,15605,1,12,7,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,12691,28,198,48,10578,0,5,11,5,18,2,0,0,0,0,0,0,0,0,0,0,20092,39,240,39,19244,1,11,5,16,33,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,13746,28,216,52,10902,1,6,6,6,34,2,0,0,0,0,0,0,0,0,0,1,18152,37,210,37,12409,0,6,6,8,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11648,26,198,40,9346,0,2,8,2,24,2,0,0,0,0,0,0,0,0,0,1,18521,38,215,56,14595,1,8,2,12,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12068,27,197,47,8779,1,4,5,1,11,2,0,0,0,0,0,0,0,1,1,0,16952,38,230,53,15988,0,5,4,9,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,11362,27,231,44,9452,0,1,3,0,31,2,0,0,0,0,0,0,0,0,0,0,16161,37,205,36,13746,1,3,1,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13597,26,181,44,12985,0,6,2,10,14,5,0,0,0,0,0,0,0,0,0,0,15263,34,220,40,11483,1,2,6,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14902,27,201,43,10769,1,8,7,10,18,4,0,0,0,0,0,0,0,0,0,0,17091,35,203,44,16503,0,7,8,9,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12080,26,205,40,11145,0,3,8,4,16,4,0,0,0,0,0,0,0,0,0,0,18648,39,221,56,15076,1,8,3,7,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10800,25,153,30,6954,1,4,12,5,16,3,0,0,0,0,0,0,0,0,0,0,20553,37,203,46,19870,0,12,4,12,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13749,27,212,48,10228,0,7,4,7,17,4,0,0,0,0,0,0,0,1,1,0,17967,37,227,44,13406,1,4,7,6,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,14333,26,201,46,13617,1,7,4,9,14,5,0,0,0,0,0,0,0,1,1,0,16479,37,222,44,15944,0,4,7,9,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14409,27,187,52,12665,1,10,3,11,32,3,0,0,0,0,0,0,0,0,0,0,16474,36,224,48,14463,0,3,10,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14393,28,199,48,16843,0,13,8,19,20,2,0,0,0,0,0,0,0,1,1,0,19752,38,204,40,22502,1,8,13,16,10,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11296,27,201,52,9260,1,1,1,0,17,3,0,0,0,0,0,0,0,1,1,0,16109,40,243,48,9658,0,1,1,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,12321,27,218,55,6671,1,2,5,2,16,0,0,0,0,0,0,0,0,1,1,0,16907,38,243,44,12026,0,5,2,6,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,11775,27,197,44,11961,1,4,10,2,15,4,0,0,0,0,0,0,0,0,0,0,20296,36,231,52,17709,0,10,4,14,19,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12128,28,206,60,7246,1,2,0,2,13,2,0,0,0,0,0,0,0,1,1,0,15000,35,238,44,12725,0,0,2,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,15314,28,184,50,16838,1,12,4,11,14,2,0,0,0,0,0,0,0,1,1,0,17452,37,196,51,21447,0,4,12,6,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,11912,28,189,60,8330,0,3,3,5,15,1,0,0,0,0,0,0,0,0,0,0,16444,37,208,56,13155,1,3,3,3,15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,12908,28,212,56,11282,0,4,6,3,19,4,0,0,0,0,0,0,0,1,1,1,18115,37,233,52,14154,1,6,4,7,17,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12282,28,229,40,9321,0,3,4,4,13,3,0,0,0,0,0,0,0,0,0,0,16997,37,205,44,9934,1,4,3,5,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13537,26,178,48,11288,1,7,6,13,16,5,0,0,0,0,0,0,0,1,1,1,17820,37,229,42,13629,0,6,7,11,18,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12994,27,192,35,10109,0,6,6,9,13,2,0,0,0,0,0,0,0,0,0,0,17989,37,246,50,17055,1,6,6,11,22,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,13306,25,188,40,15486,1,6,10,9,18,1,0,0,0,0,0,0,0,0,0,0,19101,36,182,44,21355,0,10,6,15,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12764,25,167,44,11051,1,9,8,17,15,0,0,0,0,0,0,0,0,1,1,0,19635,38,226,44,14103,0,8,9,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12692,26,190,48,11267,0,7,8,8,85,3,0,0,0,0,0,0,0,1,1,0,19547,38,212,44,19442,1,8,7,7,203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,13548,26,196,38,15265,0,6,11,10,37,2,0,0,0,0,0,0,0,0,0,0,19735,37,220,32,17382,1,11,6,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13923,27,196,52,11078,1,8,9,9,18,6,0,0,0,0,0,0,0,0,0,0,19428,36,205,36,16102,0,9,8,11,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13088,28,216,44,9499,1,7,1,6,17,4,0,0,0,0,0,0,0,1,1,0,16145,37,215,51,12517,0,1,7,1,15,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,12051,28,198,43,9644,0,4,2,5,18,5,0,0,0,0,0,0,0,0,0,0,16744,38,223,52,9381,1,2,4,4,22,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,11601,26,178,48,6391,0,3,2,7,13,3,0,0,0,0,0,0,0,1,1,1,16870,37,248,39,10628,1,2,3,1,19,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11961,27,207,52,7354,0,3,4,4,20,4,0,0,0,0,0,0,0,0,0,0,17029,40,239,52,13073,1,4,3,3,16,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,12655,27,161,52,10843,0,7,7,5,15,2,0,0,0,0,0,0,0,0,0,1,19181,39,221,51,17678,1,7,7,5,20,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,13965,27,177,44,13406,1,8,6,8,14,4,0,0,0,0,0,0,0,0,0,0,17728,36,211,39,13290,0,6,8,8,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13513,26,167,46,15673,1,7,14,7,21,2,0,0,0,0,0,0,0,0,0,0,21097,36,199,45,21915,0,14,7,8,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11458,25,148,43,11423,0,4,8,1,16,2,0,0,0,0,0,0,0,0,0,1,17550,32,186,28,17646,1,8,4,11,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13693,26,203,40,11226,1,8,3,12,15,2,0,0,0,0,0,0,0,1,1,0,16687,38,228,51,10961,0,3,8,2,16,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,14187,27,205,44,11733,0,8,6,9,17,5,0,0,0,0,0,0,0,1,1,0,18423,38,225,48,20219,1,6,8,10,30,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12430,27,199,44,11439,1,4,6,4,25,2,0,0,0,0,0,0,0,0,0,0,17210,36,239,44,12862,0,6,4,7,19,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,14549,27,203,48,14447,1,9,3,7,15,4,0,0,0,0,0,0,0,0,0,0,15104,35,180,48,12077,0,3,9,6,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13294,28,196,40,12393,0,7,8,6,13,3,0,0,0,0,0,0,0,0,0,0,19351,38,206,44,16699,1,8,7,8,13,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,11273,26,170,45,9430,0,3,7,3,17,2,0,0,0,0,0,0,0,0,0,0,17416,37,226,46,15336,1,7,3,8,15,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,12611,27,211,40,13347,0,4,5,4,13,4,0,0,0,0,0,0,0,0,0,0,16533,37,180,48,14459,1,5,4,8,14,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13325,28,201,60,10450,1,5,3,4,17,3,0,0,0,0,0,0,0,0,0,0,15431,36,186,44,12764,0,3,5,4,16,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10982,26,189,52,8641,0,2,7,2,13,4,0,0,0,0,0,0,0,0,0,0,18136,39,209,43,15838,1,7,2,9,14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12563,26,156,43,10569,0,6,7,5,17,2,0,0,0,0,0,0,0,0,0,0,17866,35,179,52,16016,1,7,6,8,17,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11778,27,173,44,12927,1,4,8,5,18,2,0,0,0,0,0,0,0,0,0,0,17778,37,226,44,17026,0,8,4,8,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12079,26,183,48,9416,0,6,4,9,16,3,0,0,0,0,0,0,0,1,1,0,16413,36,214,44,14086,1,4,6,3,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,14745,27,206,49,10648,1,6,3,5,14,4,0,0,0,0,0,0,0,0,0,1,15646,37,220,43,9598,0,3,6,4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13278,26,196,44,15397,0,7,7,7,18,5,0,0,0,0,0,0,0,0,0,0,18104,36,227,40,14002,1,7,7,7,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11683,26,164,45,13575,0,7,7,7,16,0,0,0,0,0,0,0,0,1,1,0,17575,36,190,47,14646,1,7,7,1,13,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,10725,26,192,44,8828,0,2,4,1,20,2,0,0,0,0,0,0,0,0,0,0,18191,39,230,44,15722,1,4,2,4,20,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,11665,26,202,64,7488,0,1,7,2,13,3,0,0,0,0,0,0,0,0,0,0,18671,39,224,39,13996,1,7,1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13737,27,219,44,7866,1,6,0,6,19,7,0,0,0,0,0,0,0,0,0,1,14796,36,209,56,8776,0,0,6,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12399,26,209,48,7971,1,4,7,3,16,1,0,0,0,0,0,0,0,0,0,0,18247,38,225,44,15233,0,7,4,15,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14300,28,199,54,12177,1,10,3,9,17,1,0,0,0,0,0,0,0,0,0,0,16231,35,182,34,10180,0,3,10,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13675,26,188,52,11360,1,8,5,10,18,5,0,0,0,0,0,0,0,0,0,0,16154,34,192,36,19788,0,5,8,5,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12477,28,210,56,10290,1,3,6,5,13,2,0,0,0,0,0,0,0,0,0,1,18794,40,249,60,13246,0,6,3,6,15,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,11107,27,218,44,8496,0,1,6,2,45,5,0,0,0,0,0,0,0,1,1,0,17993,39,217,50,15763,1,6,1,6,15,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,13011,26,177,42,11616,1,8,3,12,23,5,0,0,0,0,0,0,0,0,0,0,16833,35,229,32,13669,0,3,8,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14686,27,193,44,11230,1,10,3,15,14,4,0,0,0,0,0,0,0,1,1,0,17042,37,221,48,13370,0,3,10,2,16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12825,25,171,52,11045,0,5,7,5,19,4,0,0,0,0,0,0,0,0,0,1,17438,36,196,40,17337,1,7,5,10,16,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12410,26,189,48,10548,1,5,7,8,26,2,0,0,0,0,0,0,0,1,1,0,18198,37,209,52,12695,0,7,5,10,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,16026,29,190,59,17946,1,14,4,12,10,3,0,0,0,0,0,0,0,0,0,0,16964,37,209,40,14132,0,4,14,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13452,28,237,48,11052,1,6,3,9,16,2,0,0,0,0,0,0,0,1,1,0,17928,39,216,60,14051,0,3,6,3,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,9954,26,128,48,7040,0,1,6,1,12,1,0,0,0,0,0,0,0,0,0,0,18623,40,295,56,9879,1,6,1,7,90,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13230,28,213,44,10451,1,5,8,6,15,4,0,0,0,0,0,0,0,0,0,0,18284,37,220,48,17438,0,8,5,7,16,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,12603,27,180,36,12684,0,9,7,12,17,4,0,0,0,0,0,0,0,0,0,0,19112,35,188,48,17541,1,7,9,13,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12297,28,190,60,14023,0,3,6,3,15,1,0,0,0,0,0,0,0,0,0,0,16469,38,159,43,10227,1,6,3,6,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,13054,27,202,40,10602,1,6,5,7,19,5,0,0,0,0,0,0,0,0,0,0,17483,36,196,40,12397,0,5,6,9,21,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13223,27,204,44,10077,1,5,3,5,11,3,0,0,0,0,0,0,0,1,1,0,16072,36,211,48,13169,0,3,5,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,12249,25,159,36,11465,0,7,7,7,21,2,0,0,0,0,0,0,0,0,0,0,18538,36,186,40,17467,1,7,7,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11476,26,191,40,9969,1,4,4,4,17,3,0,0,0,0,0,0,0,0,0,0,17019,37,224,44,13068,0,4,4,5,15,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,13320,27,218,46,10371,1,7,4,7,14,4,0,0,0,0,0,0,0,0,0,0,17384,37,193,36,15703,0,4,7,6,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13791,27,206,52,11745,1,7,3,10,16,3,0,0,0,0,0,0,0,1,1,0,16615,37,238,48,12010,0,3,7,4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11466,27,190,51,9145,0,3,7,2,10,5,0,0,0,0,0,0,0,0,0,0,17944,38,208,36,15040,1,7,3,4,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13743,27,209,40,12721,0,7,6,9,17,5,0,0,0,0,0,0,0,0,0,0,18414,36,208,47,15519,1,6,7,6,15,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,12634,26,186,48,10020,1,5,5,5,57,3,0,0,0,0,0,0,0,1,1,0,16587,35,202,48,14791,0,5,5,3,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,11484,26,184,36,8835,0,3,9,2,17,6,0,0,0,0,0,0,0,0,0,0,18428,37,223,46,19036,1,9,3,9,26,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,13912,26,185,30,11702,1,8,7,12,15,1,0,0,0,0,0,0,0,0,0,1,19274,38,247,50,16032,0,7,8,7,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11733,26,190,60,10868,1,3,5,3,20,4,0,0,0,0,0,0,0,1,1,0,17063,36,235,24,12294,0,5,3,7,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11392,25,167,51,9564,0,2,6,2,18,1,0,0,0,0,0,0,0,0,0,1,17638,36,221,43,12257,1,6,2,12,15,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13828,28,201,44,11818,0,9,3,7,56,5,0,0,0,0,0,0,0,1,1,0,16448,36,199,52,14041,1,3,9,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,13144,28,222,44,12547,0,5,4,9,11,4,0,0,0,0,0,0,0,0,0,1,17673,38,225,55,15040,1,4,5,8,12,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12202,28,224,44,10652,1,2,3,4,14,4,0,0,0,0,0,0,0,0,0,0,15724,37,203,47,9257,0,3,2,4,17,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,13673,26,168,52,15139,1,9,10,17,14,0,0,0,0,0,0,0,0,1,1,0,18256,34,188,43,20184,0,10,9,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,12918,27,203,44,9434,0,4,3,6,14,3,0,0,0,0,0,0,0,0,0,0,16602,38,223,44,10593,1,3,4,2,15,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,13903,27,199,49,15158,0,8,6,4,17,5,0,0,0,0,0,0,0,1,1,0,17962,37,212,50,14861,1,6,8,7,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,13967,28,204,48,14963,1,8,3,12,12,3,0,0,0,0,0,0,0,1,1,0,16651,36,198,40,14480,0,3,8,5,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12987,26,205,52,8763,1,4,5,2,16,4,0,0,0,0,0,0,0,0,0,0,16269,36,204,40,12601,0,5,4,5,32,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13666,27,192,40,13268,1,9,4,14,15,6,0,0,0,0,0,0,0,0,0,0,17597,36,206,56,15304,0,4,9,7,20,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,13991,27,184,36,13786,1,10,10,9,15,1,0,0,0,0,0,0,0,0,0,0,19411,36,181,52,19731,0,10,10,14,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12644,26,158,47,11325,0,5,8,7,17,2,0,0,0,0,0,0,0,0,0,0,18735,38,233,40,16782,1,8,5,10,13,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13809,27,181,36,12314,1,11,6,14,19,3,0,0,0,0,0,0,0,0,0,0,18790,36,229,40,21366,0,6,11,8,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12646,26,161,42,13894,0,6,11,7,15,7,0,0,0,0,0,0,0,0,0,1,22146,37,239,41,22440,1,11,6,15,19,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11866,27,224,51,7842,0,1,3,2,16,3,0,0,0,0,0,0,0,0,0,1,16936,38,251,47,8983,1,3,1,6,13,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13073,24,145,47,10665,0,9,7,11,17,5,0,0,0,0,0,0,0,1,1,0,19133,36,225,51,15591,1,7,9,11,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,14000,28,221,50,11615,0,6,8,3,14,3,0,0,0,0,0,0,0,1,1,0,18142,36,204,34,14084,1,8,6,8,59,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,11696,26,195,48,9645,1,3,3,4,14,6,0,0,0,0,0,0,0,1,1,0,16193,35,225,48,8742,0,3,3,4,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,13185,27,209,56,9986,1,6,6,6,14,3,0,0,0,0,0,0,0,1,1,1,18404,39,214,40,12340,0,6,6,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,13707,27,197,36,12178,1,8,6,12,31,6,0,0,0,0,0,0,0,1,1,0,17355,37,222,42,13506,0,6,8,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,13028,28,224,40,9415,0,6,5,6,16,6,0,0,0,0,0,0,0,0,0,0,17401,37,211,51,14597,1,5,6,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13645,28,207,51,12121,1,9,5,9,17,4,0,0,0,0,0,0,0,1,1,0,17116,37,213,44,16120,0,5,9,2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12359,27,210,36,13318,0,4,7,3,28,0,0,0,0,0,0,0,0,0,0,0,17745,39,211,43,13796,1,7,4,7,14,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12779,26,186,56,8763,0,5,7,3,16,2,0,0,0,0,0,0,0,0,0,0,18176,38,206,48,16561,1,7,5,10,19,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12563,26,178,50,12270,1,6,4,8,18,3,0,0,0,0,0,0,0,1,1,1,16440,36,193,47,13970,0,4,6,5,58,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,14754,28,199,48,13947,1,9,4,8,37,2,0,0,0,0,0,0,0,1,1,0,15416,37,156,36,13976,0,4,9,3,44,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,11464,27,196,52,8286,0,2,8,4,12,4,0,0,0,0,0,0,0,1,1,0,18317,39,237,47,15823,1,8,2,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,17400,28,207,68,16613,1,13,6,18,19,3,0,0,0,0,0,0,0,1,1,1,17533,33,188,40,13513,0,6,13,10,14,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11176,26,208,52,5985,0,0,4,0,15,5,0,0,0,0,0,0,0,0,0,1,16746,38,230,48,11570,1,4,0,6,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,11628,26,165,40,11647,0,4,10,5,14,5,0,0,0,0,0,0,0,0,0,0,19286,37,199,36,19969,1,10,4,10,17,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,14577,27,190,52,10193,1,10,3,13,28,2,0,0,0,0,0,0,0,0,0,1,17011,36,208,52,14954,0,3,10,4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14640,26,195,43,12936,1,8,4,12,21,3,0,0,0,0,0,0,0,0,0,1,17347,35,220,48,12681,0,4,8,8,15,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12261,27,194,47,9409,0,3,5,6,14,4,0,0,0,0,0,0,0,0,0,1,17292,36,203,44,11514,1,5,3,12,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11934,29,234,68,8462,0,0,6,0,18,6,0,0,0,0,0,0,0,1,1,1,18445,38,244,32,17326,1,6,0,8,19,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
